Year,Code,Major,College,CollegeID,C_P,Program,Male,Female,SUM,Ratio
101,520201,機械工程學系 設計組,工學院,8,工學院碩士班,Master,36,5,41,12.19512195
100,521302,工程科學及海洋工程學系,工學院,8,工學院碩士班,Master,66,9,75,12
101,520601,工業工程學研究所,工學院,8,工學院碩士班,Master,15,2,17,11.76470588
105,520201,機械工程學系－製造組,工學院,8,工學院碩士班,Master,30,4,34,11.76470588
99,520201,機械工程學系設計組,工學院,8,工學院碩士班,Master,31,4,35,11.42857143
100,520201,機械工程學系 固體力學組,工學院,8,工學院碩士班,Master,31,4,35,11.42857143
103,520201,機械工程學系 固體力學組,工學院,8,工學院碩士班,Master,32,4,36,11.11111111
98,520201,機械工程學系流體力學組,工學院,8,工學院碩士班,Master,17,2,19,10.52631579
98,520201,機械工程學系熱學組,工學院,8,工學院碩士班,Master,17,2,19,10.52631579
97,520201,機械工程學系設計組,工學院,8,工學院碩士班,Master,35,4,39,10.25641026
104,520201,機械工程學系,工學院,8,工學院碩士班,Master,172,19,191,9.947643979
102,520201,機械工程學系 設計組,工學院,8,工學院碩士班,Master,28,3,31,9.677419355
97,520201,機械工程學系流體力學組,工學院,8,工學院碩士班,Master,19,2,21,9.523809524
100,520201,機械工程學系 熱學組,工學院,8,工學院碩士班,Master,19,2,21,9.523809524
101,520201,機械工程學系 流體力學組,工學院,8,工學院碩士班,Master,19,2,21,9.523809524
99,520301,土木工程學系電腦輔助工程組,工學院,8,工學院碩士班,Master,10,1,11,9.090909091
101,520301,土木工程學系 電腦輔助工程組,工學院,8,工學院碩士班,Master,10,1,11,9.090909091
97,520201,機械工程學系熱學組,工學院,8,工學院碩士班,Master,20,2,22,9.090909091
99,520201,機械工程學系流體力學組,工學院,8,工學院碩士班,Master,20,2,22,9.090909091
105,520201,機械工程學系－熱學組,工學院,8,工學院碩士班,Master,20,2,22,9.090909091
100,520201,機械工程學系 系統控制組,工學院,8,工學院碩士班,Master,31,3,34,8.823529412
97,520201,機械工程學系系統控制組,工學院,8,工學院碩士班,Master,32,3,35,8.571428571
97,520201,機械工程學系製造組,工學院,8,工學院碩士班,Master,32,3,35,8.571428571
105,520201,機械工程學系－設計組,工學院,8,工學院碩士班,Master,35,3,38,7.894736842
103,520301,土木工程學系 營建工程與管理組,工學院,8,工學院碩士班,Master,15,1,16,6.25
99,520301,土木工程學系營建工程與管理組,工學院,8,工學院碩士班,Master,16,1,17,5.882352941
98,520201,機械工程學系系統控制組,工學院,8,工學院碩士班,Master,32,2,34,5.882352941
98,520201,機械工程學系製造組,工學院,8,工學院碩士班,Master,32,2,34,5.882352941
101,520201,機械工程學系 製造組,工學院,8,工學院碩士班,Master,32,2,34,5.882352941
101,520301,土木工程學系 營建工程與管理組,工學院,8,工學院碩士班,Master,17,1,18,5.555555556
103,520201,機械工程學系 系統控制組,工學院,8,工學院碩士班,Master,38,2,40,5
103,520201,機械工程學系 流體力學組,工學院,8,工學院碩士班,Master,20,1,21,4.761904762
97,520201,機械工程學系固體力學組,工學院,8,工學院碩士班,Master,29,1,30,3.333333333
98,520201,機械工程學系固體力學組,工學院,8,工學院碩士班,Master,35,1,36,2.777777778
105,520201,機械工程學系－固體力學組,工學院,8,工學院碩士班,Master,36,1,37,2.702702703
102,520201,機械工程學系 製造組,工學院,8,工學院碩士班,Master,38,1,39,2.564102564
100,520301,土木工程學系 營建工程與管理組,工學院,8,工學院碩士班,Master,16,0,16,0
101,520201,機械工程學系 熱學組,工學院,8,工學院碩士班,Master,20,0,20,0
97,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,1,4,5,80
98,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,2,3,5,60
104,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,2,3,5,60
103,520901,環境工程學研究所,工學院,8,工學院博士班,phD,5,7,12,58.33333333
105,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,3,4,7,57.14285714
103,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,3,3,6,50
101,520901,環境工程學研究所,工學院,8,工學院博士班,phD,5,5,10,50
104,520901,環境工程學研究所,工學院,8,工學院博士班,phD,6,5,11,45.45454545
105,520901,環境工程學研究所,工學院,8,工學院博士班,phD,5,4,9,44.44444444
102,520901,環境工程學研究所,工學院,8,工學院博士班,phD,5,3,8,37.5
97,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,10,6,16,37.5
98,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,7,4,11,36.36363636
100,520601,工業工程學研究所,工學院,8,工學院博士班,phD,4,2,6,33.33333333
99,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,6,3,9,33.33333333
102,520601,工業工程學研究所,工學院,8,工學院博士班,phD,6,3,9,33.33333333
99,520901,環境工程學研究所,工學院,8,工學院博士班,phD,8,4,12,33.33333333
100,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,8,4,12,33.33333333
105,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,15,7,22,31.81818182
97,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,18,8,26,30.76923077
99,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,18,8,26,30.76923077
104,520301,土木工程學系,工學院,8,工學院博士班,phD,12,5,17,29.41176471
104,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,5,2,7,28.57142857
98,520901,環境工程學研究所,工學院,8,工學院博士班,phD,10,4,14,28.57142857
98,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,18,7,25,28
98,520401,化學工程學系,工學院,8,工學院博士班,phD,20,7,27,25.92592593
100,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,6,2,8,25
100,520901,環境工程學研究所,工學院,8,工學院博士班,phD,13,4,17,23.52941176
101,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,13,4,17,23.52941176
102,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,13,4,17,23.52941176
104,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,10,3,13,23.07692308
101,520601,工業工程學研究所,工學院,8,工學院博士班,phD,7,2,9,22.22222222
105,520401,化學工程學系,工學院,8,工學院博士班,phD,14,4,18,22.22222222
99,520301,土木工程學系,工學院,8,工學院博士班,phD,21,6,27,22.22222222
103,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,11,3,14,21.42857143
99,520401,化學工程學系,工學院,8,工學院博士班,phD,22,6,28,21.42857143
103,520601,工業工程學研究所,工學院,8,工學院博士班,phD,4,1,5,20
102,520301,土木工程學系,工學院,8,工學院博士班,phD,12,3,15,20
103,520401,化學工程學系,工學院,8,工學院博士班,phD,12,3,15,20
105,520301,土木工程學系,工學院,8,工學院博士班,phD,16,4,20,20
104,520401,化學工程學系,工學院,8,工學院博士班,phD,13,3,16,18.75
101,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,9,2,11,18.18181818
98,520301,土木工程學系,工學院,8,工學院博士班,phD,27,6,33,18.18181818
97,520401,化學工程學系,工學院,8,工學院博士班,phD,14,3,17,17.64705882
99,520601,工業工程學研究所,工學院,8,工學院博士班,phD,5,1,6,16.66666667
101,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,5,1,6,16.66666667
100,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,16,3,19,15.78947368
97,520301,土木工程學系,工學院,8,工學院博士班,phD,23,4,27,14.81481481
101,520301,土木工程學系,工學院,8,工學院博士班,phD,24,4,28,14.28571429
100,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,20,3,23,13.04347826
97,520901,環境工程學研究所,工學院,8,工學院博士班,phD,14,2,16,12.5
104,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,14,2,16,12.5
100,520401,化學工程學系,工學院,8,工學院博士班,phD,23,3,26,11.53846154
101,520401,化學工程學系,工學院,8,工學院博士班,phD,16,2,18,11.11111111
98,520201,機械工程學系,工學院,8,工學院博士班,phD,40,5,45,11.11111111
99,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,19,2,21,9.523809524
100,520301,土木工程學系,工學院,8,工學院博士班,phD,29,3,32,9.375
102,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,10,1,11,9.090909091
101,521307,醫學工程學研究所,工學院,8,工學院博士班,phD,20,2,22,9.090909091
105,520201,機械工程學系,工學院,8,工學院博士班,phD,21,2,23,8.695652174
99,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,11,1,12,8.333333333
98,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,22,2,24,8.333333333
100,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,12,1,13,7.692307692
103,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,12,1,13,7.692307692
103,520301,土木工程學系,工學院,8,工學院博士班,phD,24,2,26,7.692307692
103,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,15,1,16,6.25
99,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,16,1,17,5.882352941
105,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,16,1,17,5.882352941
98,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,17,1,18,5.555555556
102,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,19,1,20,5
97,520201,機械工程學系,工學院,8,工學院博士班,phD,43,2,45,4.444444444
99,520201,機械工程學系,工學院,8,工學院博士班,phD,43,2,45,4.444444444
103,520201,機械工程學系,工學院,8,工學院博士班,phD,24,1,25,4
101,520201,機械工程學系,工學院,8,工學院博士班,phD,31,1,32,3.125
103,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,5,0,5,0
105,520601,工業工程學研究所,工學院,8,工學院博士班,phD,6,0,6,0
101,589901,建築與城鄉研究所,工學院,8,工學院博士班,phD,7,0,7,0
104,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,7,0,7,0
102,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,8,0,8,0
105,520407,高分子科學與工程學研究所,工學院,8,工學院博士班,phD,8,0,8,0
102,520401,化學工程學系,工學院,8,工學院博士班,phD,12,0,12,0
104,520601,工業工程學研究所,工學院,8,工學院博士班,phD,12,0,12,0
97,521302,工程科學及海洋工程學系,工學院,8,工學院博士班,phD,14,0,14,0
97,520502,材料科學與工程學系,工學院,8,工學院博士班,phD,16,0,16,0
104,520201,機械工程學系,工學院,8,工學院博士班,phD,22,0,22,0
102,520201,機械工程學系,工學院,8,工學院博士班,phD,29,0,29,0
100,520201,機械工程學系,工學院,8,工學院博士班,phD,37,0,37,0
98,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,103,24,127,18.8976378
97,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,107,23,130,17.69230769
100,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,99,21,120,17.5
97,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,168,34,202,16.83168317
104,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,145,29,174,16.66666667
102,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,141,28,169,16.56804734
101,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,102,20,122,16.39344262
102,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,98,18,116,15.51724138
103,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,98,18,116,15.51724138
103,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,148,27,175,15.42857143
105,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,105,18,123,14.63414634
105,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,150,24,174,13.79310345
99,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,164,24,188,12.76595745
99,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,103,15,118,12.71186441
101,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,163,22,185,11.89189189
100,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,166,21,187,11.22994652
98,520101,電機工程學系,電資學院,9,電資院學士班,Bachelor,177,22,199,11.05527638
104,520114,資訊工程學系,電資學院,9,電資院學士班,Bachelor,109,12,121,9.917355372
105,520114,資訊工程學系,電資學院,9,電資院碩士班,Master,3,3,6,50
100,520114,資訊工程學系,電資學院,9,電資院碩士班,Master,3,2,5,40
101,520114,資訊工程學系,電資學院,9,電資院碩士班,Master,3,2,5,40
102,521105,生醫電子與資訊學研究所,電資學院,9,電資院碩士班,Master,27,13,40,32.5
105,521105,生醫電子與資訊學研究所,電資學院,9,電資院碩士班,Master,27,13,40,32.5
104,521105,生醫電子與資訊學研究所,電資學院,9,電資院碩士班,Master,30,13,43,30.23255814
103,521105,生醫電子與資訊學研究所,電資學院,9,電資院碩士班,Master,27,11,38,28.94736842
100,521105,生醫電子與資訊學研究所,電資學院,9,電資院碩士班,Master,30,11,41,26.82926829
98,521105,生醫電子與資訊學研究所,電資學院,9,電資院碩士班,Master,29,10,39,25.64102564
99,480202,資訊網路與多媒體研究所,電資學院,9,電資院碩士班,Master,32,11,43,25.58139535
97,521105,生醫電子與資訊學研究所,電資學院,9,電資院碩士班,Master,30,10,40,25
100,480202,資訊網路與多媒體研究所,電資學院,9,電資院碩士班,Master,36,12,48,25
100,520106,光電工程學研究所,電資學院,9,電資院碩士班,Master,74,24,98,24.48979592
102,480202,資訊網路與多媒體研究所,電資學院,9,電資院碩士班,Master,38,10,48,20.83333333
104,520114,資訊工程學系,電資學院,9,電資院碩士班,Master,4,1,5,20
98,520114,資訊工程學系,電資學院,9,電資院碩士班,Master,119,29,148,19.59459459
98,520106,光電工程學研究所,電資學院,9,電資院碩士班,Master,78,19,97,19.58762887
105,480202,資訊網路與多媒體研究所,電資學院,9,電資院碩士班,Master,37,9,46,19.56521739
102,520101,電機工程學系,電資學院,9,電資院碩士班,Master,67,16,83,19.27710843
99,520114,資訊工程學系,電資學院,9,電資院碩士班,Master,112,25,137,18.24817518
